actorName,actorImage,actorLink,movieLink,movieName
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0109783,The Favor
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0108399,True Romance
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0107302,Kalifornia
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0104007,Contact
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0105265,A River Runs Through It
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0096708,Tales from the Crypt
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0104009,Cool World
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0166002,Two-Fisted Tales
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0104567,Johnny Suede
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0103074,Thelma & Louise
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0098804,Glory Days
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0101268,Across the Tracks
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0100797,Too Young to Die?
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0099829,The Image
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0097478,Happy Together
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0092492,Thirtysomething
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0097136,Cutting Class
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0088527,Growing Pains
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0094466,Freddy's Nightmares
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0090444,Head of the Class
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0118930,The Dark Side of the Sun
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0096179,A Stoning in Fulham County
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0092312,21 Jump Street
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0077000,Dallas
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0093407,Less Than Zero
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0093638,No Man's Land
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0093640,No Way Out
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0057731,Another World
Brad Pitt,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Brad_Pitt_2019_by_Glenn_Francis.jpg/440px-Brad_Pitt_2019_by_Glenn_Francis.jpg,nm0000093,tt0093231,Hunk
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt22445726,Marvel Snap
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4428398,Paws of Fury: The Legend of Hank
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt13820498,The Last Days of Ptolemy Grey
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt10168312,What If...?
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt6079772,The Protégé
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt8385148,Hitman's Wife's Bodyguard
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt10342730,Spiral
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt13567480,Death to 2020
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt14084160,Capitol One: Christmas Ad
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt12369754,Staged
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt6285944,The Banker
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2527338,Star Wars: Episode IX - The Rise of Skywalker
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0783640,The Last Full Measure
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt6320628,Spider-Man: Far from Home
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt3697842,The Late Show with Stephen Colbert
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4463894,Shaft
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4154796,Avengers: Endgame
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4154664,Captain Marvel
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt6823368,Glass
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt5989218,Life Itself
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt3606756,Incredibles 2
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2555624,Moose
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4154756,Avengers: Infinity War
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt7771456,Tyrannosaurus Funk
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2338454,Unicorn Store
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1959563,The Hitman's Bodyguard
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1293847,xXx: Return of Xander Cage
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt3731562,Kong: Skull Island
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1935859,Miss Peregrine's Home for Peculiar Children
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0918940,The Legend of Tarzan
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0775440,Cell
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt3460252,The Hateful Eight
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4594834,Chi-Raq
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt4671444,Disney Infinity 3.0
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1731701,Barely Lethal
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2395427,Avengers: Age of Ultron
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2802144,Kingsman: The Secret Service
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1608383,Black Dynamite
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt3704236,Disney Infinity: Marvel Super Heroes
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2088003,Big Game
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2044801,Kite
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2364582,Agents of S.H.I.E.L.D.
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1843866,Captain America: The Winter Soldier
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0320037,Jimmy Kimmel Live!
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1234721,RoboCop
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2304953,Reasonable Doubt
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1321511,Oldboy
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1860353,Turbo
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1853728,Django Unchained
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2421374,Wake the Fuck Up
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1488181,Adventures in Zambezia
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0848228,The Avengers
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1810697,Meeting Evil
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1867093,The Samaritan
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1117581,Arena
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0458339,Captain America: The First Avenger
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0800369,Thor
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1612560,Lego Star Wars III: The Clone Wars
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1510938,The Sunset Limited
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0312305,Quantum Quest: A Cassini Space Odyssey
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0373732,The Boondocks
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1386588,The Other Guys
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0914863,Unthinkable
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1371159,Iron Man 2
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1228705,Iron Man 2
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt2111324,Heroes of Newerth
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1637997,The RRF in New Recruit
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt6729850,Jamie Foxx Feat. T-Pain: Blame It
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0375568,Astro Boy
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1121977,Mother and Child
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0361748,Inglourious Basterds
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1346947,Afro Samurai
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1265998,Afro Samurai: Resurrection
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0831887,The Spirit
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1111948,Soul Men
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0810880,Gospel Hill
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0947802,Lakeview Terrace
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt1185834,Star Wars: The Clone Wars
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0371746,Iron Man
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0489099,Jumper
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0896798,Cleaner
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0159876,Great Performances
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0450385,1408
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0465316,Afro Samurai
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0416185,Resurrecting the Champ
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0488539,Farce of the Penguins
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0763840,Home of the Brave
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0462200,Black Snake Moan
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0417148,Snakes on a Plane
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt10217822,"Cobra Starship Feat. William Beckett, Travie McCoy and Maja Ivarsson: Snakes on a Plane (Bring It)"
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0349467,Freedomland
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0399327,The Man
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0445114,Extras
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0121766,Star Wars: Episode III - Revenge of the Sith
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0329774,xXx: State of the Union
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0486141,Mr. Incredible and Pals
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0393162,Coach Carter
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt10862602,Twista: Hope
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt8338218,The Incredibles: When Danger Calls
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0433576,The Incredibles
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0317705,The Incredibles
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt5053130,Grand Theft Auto: San Andreas - The Introduction
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0383385,Grand Theft Auto: San Andreas
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0378194,Kill Bill: Vol. 2
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0315297,Twisted
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0349260,In My Country
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0361185,Freedom: A History of US
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0257076,S.W.A.T.
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0264395,Basic
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt21296486,Changing Lanes: Deleted and Extended Scenes
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt12247528,Star Wars: Episode II - Attack of the Clones: Deleted Scenes
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0295701,xXx
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0292610,No Good Deed
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0121765,Star Wars: Episode II - Attack of the Clones
Samuel L. Jackson,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/440px-SamuelLJackson.jpg,nm0000168,tt0264472,Changing Lanes
